Make,Model,Engine size (cc),Motorbike Type ,Make Year,datetime,Condition ,City,Lot No.,Kilometers,views (int),price(float)
Yamaha,R15,150.0,Sportsbike,2010.0,2016-02-14,Used,Lalitpur,35.0,40000.0,3023,130000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-10-02,Used,Butwal,22.0,4500.0,757,310000.0
Yamaha,Fazer,180.0,Sportsbike,2011.0,2016-07-02,Used,Kathmandu,3.0,22000.0,541,110000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-04-02,Used,Kathmandu,67.0,4500.0,1660,295000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-04-02,Used,Kathmandu,68.0,17000.0,2151,210000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-02-02,Used,,15.0,23000.0,917,280000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-02-29,Used,Kathmandu,35.0,4500.0,1186,290000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-01-29,Used,Bharatpur,35.0,1800.0,319,322000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-01-25,Used,Kathmandu,4.0,10000.0,354,280000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-01-25,Used,Pokhara,67.0,6200.0,264,180000.0
Yamaha,R15,150.0,Sportsbike,2009.0,2016-01-24,Used,Waling,5.0,40000.0,775,120000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-01-23,Used,Kathmandu,67.0,5200.0,292,310000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2016-01-23,Used,Kathmandu,67.0,5200.0,179,310000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-01-20,Used,Pokhara,8.0,15000.0,1359,180000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-01-18,Used,Waling,15.0,23000.0,721,260000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2016-01-18,Used,Kathmandu,50.0,11700.0,2773,235000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2016-01-18,Used,Kathmandu,54.0,7500.0,98,215000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2016-01-16,Used,Kathmandu,48.0,34000.0,276,160000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2016-01-31,Used,Kathmandu,54.0,21000.0,379,215000.0
Yamaha,Other,125.0,Other,2009.0,2016-12-01,Used,Pokhara,5.0,40000.0,337,65000.0
Yamaha,FZ-S,150.0,Sportsbike,2012.0,2016-11-01,Used,Waling,7.0,16500.0,115,120000.0
Yamaha,Ray,125.0,Scooter,2013.0,2016-07-01,Used,Kathmandu,57.0,2300.0,356,125000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-12-29,Used,Lalitpur,59.0,10000.0,1244,290000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-12-27,Used,Waling,7.0,14500.0,110,125000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-12-21,Used,Kathmandu,55.0,24000.0,254,225000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-12-17,Used,Kathmandu,66.0,12000.0,316,290000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-12-17,Used,Kathmandu,54.0,30.0,458,145000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-12-16,Used,Kathmandu,57.0,32600.0,663,215000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-12-13,Used,Lalitpur,58.0,18500.0,376,235000.0
Yamaha,FZ,153.0,Sportsbike,2010.0,2015-02-12,Used,Lalitpur,32.0,150000.0,149,80000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-11-25,Used,Lekhnath,9.0,16500.0,534,255000.0
Yamaha,Enticer,150.0,Cruiser,2011.0,2015-11-17,Used,Kathmandu,45.0,18396.0,435,65000.0
Yamaha,R6,600.0,Sportsbike,2002.0,2015-11-15,Used,Kathmandu,66.0,14900.0,3785,1200000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-08-11,Used,Kathmandu,59.0,13000.0,327,265000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-08-11,Used,Kathmandu,59.0,13000.0,172,265000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-07-10,Used,Kathmandu,50.0,46000.0,154,NaN
Yamaha,SZ-R,153.0,Standard,2012.0,2015-02-10,Used,Narayanghat,20.0,29900.0,163,110000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-01-10,Used,Bharatpur,19.0,32000.0,105,160000.0
Yamaha,SS 125,125.0,Standard,2011.0,2015-01-10,Used,Kawasoti,6.0,27000.0,775,90000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-09-29,Used,Dulegauda,7.0,26500.0,190,170000.0
Yamaha,FZ-S,149.0,Sportsbike,2015.0,2015-09-28,Used,Kathmandu,69.0,4000.0,1401,230000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-09-24,Used,Kathmandu,63.0,8500.0,503,285000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-09-24,Used,Janakpur,2013.0,24000.0,504,2.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-09-24,Used,Kathmandu,54.0,23000.0,2167,225000.0
Yamaha,FZ-S,153.0,Sportsbike,2013.0,2015-09-23,Used,Bhairahawa,17.0,17835.0,2404,140000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-09-23,Used,Bhaktapur,46.0,23000.0,489,120000.0
Yamaha,Other,125.0,Other,2007.0,2015-09-22,Used,Kathmandu,21.0,35000.0,532,42000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-09-19,Used,Bhairahawa,2015.0,12000.0,173,NaN
Yamaha,R15,150.0,Sportsbike,2015.0,2015-09-19,Used,Kathmandu,70.0,121.0,139,340000.0
Yamaha,R15S,150.0,Sportsbike,2015.0,2016-03-01,New,Kathmandu,,,18930,337900.0
Yamaha,R3,321.0,Sportsbike,2015.0,2015-09-16,New,Kathmandu,,,38646,900000.0
Yamaha,Saluto,125.0,Standard,2015.0,2015-09-13,New,Kathmandu,,,2249,174900.0
Yamaha,Saluto,125.0,Standard,2015.0,2016-03-01,New,Kathmandu,,,14899,179900.0
Yamaha,Fascino,113.0,Scooter,2015.0,2016-03-01,New,Kathmandu,,,40478,186900.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-06-09,Used,Lalitpur,62.0,9500.0,640,270000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-02-09,Used,Lalitpur,61.0,17000.0,155,245000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-01-09,Used,Kathmandu,49.0,23000.0,1045,200000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-01-09,Used,Lalitpur,61.0,17000.0,54,265000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-08-30,Used,Kathmandu,61.0,14000.0,275,290000.0
Yamaha,FZ-S,152.0,Sportsbike,2013.0,2015-02-09,Used,Kathmandu,56.0,8500.0,542,160000.0
Yamaha,FZ-16,153.0,Sportsbike,2009.0,2015-08-26,Used,Kathmandu,32.0,35000.0,172,75000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-08-20,Used,Kathmandu,56.0,18000.0,127,250000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-10-08,Used,Kathmandu,63.0,7000.0,857,275000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-06-08,Used,Bhaktapur,60.0,14000.0,601,265000.0
Yamaha,SZ-R,153.0,Standard,2013.0,2015-06-08,Used,Kathmandu,54.0,17500.0,229,135000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-05-08,Used,Kathmandu,65.0,5000.0,138,315000.0
Yamaha,Other,125.0,Other,2010.0,2015-04-08,Used,Madhyapur Thimi,44.0,41000.0,111,80000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2015-12-08,Used,Kathmandu,69.0,450.0,486,235000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2015-02-08,Used,Kirtipur,64.0,9500.0,132,190000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-07-28,Used,Banepa,47.0,35000.0,390,160000.0
Yamaha,R15,151.0,Sportsbike,2015.0,2015-07-26,Used,Kathmandu,68.0,961.0,2265,333000.0
Yamaha,FZ-16,153.0,Sportsbike,2009.0,2015-07-21,Used,Kathmandu,32.0,30000.0,143,75000.0
Yamaha,Fazer,153.0,Sportsbike,2009.0,2015-07-17,Used,Kathmandu,32.0,35000.0,138,75000.0
Yamaha,R15,152.0,Sportsbike,2012.0,2015-07-16,Used,Butwal,12.0,30000.0,652,220000.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2015-07-16,Used,Kathmandu,63.0,9000.0,6092,200000.0
Yamaha,R15,150.0,Sportsbike,2008.0,2015-07-14,Used,Kathmandu,30.0,52000.0,7152,180000.0
Yamaha,FZ-S,150.0,Sportsbike,2014.0,2015-07-13,Used,Gatthaghar,63.0,16000.0,188,185000.0
Yamaha,Other,125.0,Other,2004.0,2015-12-07,Used,Kathmandu,20.0,52000.0,609,NaN
Yamaha,R15,150.0,Sportsbike,2014.0,2015-12-07,Used,Kathmandu,63.0,8500.0,692,288000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-11-07,Used,Kathmandu,46.0,22000.0,688,195000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-10-07,Used,Lalitpur,57.0,18000.0,96,180000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-09-07,Used,Lalitpur,42.0,23000.0,150,150000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-09-07,Used,Tadi,28.0,17000.0,4775,250000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-07-07,Used,Lalitpur,65.0,,182,140000.0
Yamaha,Ray Z,113.0,Scooter,2014.0,2015-05-07,Used,Damak,6.0,6300.0,106,145000.0
Yamaha,FZ-S,156.0,Sportsbike,2014.0,2015-03-07,Used,Kathmandu,64.0,6500.0,104,189976.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2015-07-24,Used,Gatthaghar,65.0,8500.0,87,200000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-01-07,Used,Kathmandu,27.0,15000.0,196,250000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-02-07,Used,Kathmandu,61.0,4300.0,405,288000.0
Yamaha,FZ,151.0,Sportsbike,2008.0,2015-06-30,Used,Lalitpur,31.0,20000.0,135,NaN
Yamaha,FZ-S,153.0,Sportsbike,2013.0,2015-06-30,Used,Kathmandu,46.0,24000.0,617,115000.0
Yamaha,Fazer,153.0,Sportsbike,2009.0,2015-06-28,Used,Kathmandu,38.0,26300.0,456,110000.0
Yamaha,FZ-S,153.0,Sportsbike,2015.0,2015-06-28,Used,Kathmandu,68.0,960.0,96,235000.0
Yamaha,FZ,153.0,Sportsbike,2008.0,2015-06-28,Used,Kathmandu,32.0,,123,90000.0
Yamaha,FZ,150.0,Sportsbike,2008.0,2015-06-26,Used,Bhaktapur,32.0,52000.0,78,90000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-06-25,Used,Kathmandu,49.0,25000.0,316,200000.0
Yamaha,FZ,150.0,Sportsbike,2014.0,2015-06-22,Used,Kathmandu,66.0,2300.0,514,200000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-06-19,Used,Kathmandu,49.0,15000.0,816,230000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-06-19,Used,Kirtipur,55.0,23410.0,50,250000.0
Yamaha,FZ,153.0,Sportsbike,2012.0,2015-06-19,Used,Kathmandu,45.0,,174,105000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-06-18,Used,Kathmandu,61.0,5000.0,370,295000.0
Yamaha,Other,125.0,Other,2006.0,2015-06-18,Used,Kathmandu,22.0,,518,55000.0
Yamaha,R15,150.0,Sportsbike,2008.0,2015-06-17,Used,Kathmandu,30.0,,141,120000.0
Yamaha,Other,125.0,Other,2012.0,2015-12-06,Used,Kathmandu,49.0,20000.0,446,110000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-06-14,Used,Kathmandu,57.0,13000.0,1832,210000.0
Yamaha,R15,150.0,Sportsbike,2008.0,2015-12-06,Used,Kathmandu,30.0,50000.0,1064,120000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-11-06,Used,Kathmandu,48.0,38000.0,88,190000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-09-06,Used,Biratnagar,11.0,,646,210000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-08-06,Used,Kathmandu,40.0,45000.0,178,119000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-09-06,Used,Kathmandu,45.0,28000.0,381,170000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-07-06,Used,Bhaktapur,57.0,18000.0,87,225000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-09-06,Used,Kathmandu,53.0,21000.0,444,110000.0
Yamaha,FZ-S,153.0,Sportsbike,2011.0,2015-06-06,Used,Kathmandu,44.0,28000.0,788,110000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-05-06,Used,Kathmandu,63.0,6000.0,101,290000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-07-06,Used,,66.0,5000.0,524,300000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-05-06,Used,Kathmandu,67.0,14000.0,400,255000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-04-06,Used,Kathmandu,57.0,15000.0,338,250000.0
Yamaha,FZ-S,150.0,Sportsbike,2013.0,2015-03-06,Used,Kathmandu,56.0,9300.0,124,175000.0
Yamaha,FZ-S,150.0,Sportsbike,2013.0,2015-01-06,Used,Kathmandu,54.0,22000.0,99,150000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-01-06,Used,Kathmandu,47.0,20000.0,104,170000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-05-31,Used,Kathmandu,50.0,25000.0,146,130000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-05-25,Used,Kathmandu,55.0,18000.0,533,230000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-05-25,Used,Kathmandu,45.0,15000.0,597,180000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-05-25,Used,Kathmandu,53.0,18000.0,252,255000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-05-22,Used,Lalitpur,55.0,14667.0,45,250000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-05-21,Used,Kathmandu,61.0,15000.0,219,250000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-05-21,Used,Kathmandu,47.0,26000.0,302,170000.0
Yamaha,FZ-S,149.0,Sportsbike,2015.0,2015-05-21,Used,Hile,20.0,6559.0,134,230000.0
Yamaha,FZ-S,150.0,Sportsbike,2012.0,2015-05-20,Used,Kathmandu,54.0,18000.0,93,145000.0
Yamaha,FZ,153.0,Sportsbike,2008.0,2015-05-20,Used,Kathmandu,32.0,21651.0,766,95000.0
Yamaha,FZ-S,150.0,Sportsbike,2014.0,2015-05-20,Used,Kathmandu,64.0,6500.0,208,190000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-05-19,Used,Kathmandu,48.0,19000.0,420,175000.0
Yamaha,R15,149.0,Sportsbike,2015.0,2015-05-18,Used,Damak,5.0,19000.0,765,235000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-05-18,Used,Bhaktapur,56.0,26000.0,746,240000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-05-16,Used,Kathmandu,56.0,22000.0,669,250000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-05-14,Used,Kathmandu,36.0,40000.0,42,160000.0
Yamaha,FZ,150.0,Sportsbike,2009.0,2015-11-05,Used,Kathmandu,32.0,,117,82000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-11-05,Used,Kathmandu,50.0,30000.0,41,210000.0
Yamaha,FZ-S,150.0,Sportsbike,2014.0,2015-11-05,Used,Lalitpur,62.0,4000.0,418,180000.0
Yamaha,FZ-S,153.0,Sportsbike,2013.0,2015-10-05,Used,Kathmandu,57.0,14000.0,132,158000.0
Yamaha,FZ,153.0,Sportsbike,2009.0,2015-10-05,Used,Kathmandu,32.0,,400,90000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-10-05,Used,Kathmandu,66.0,3000.0,1133,310000.0
Yamaha,FZ-S,153.0,Sportsbike,2008.0,2015-08-05,Used,Kathmandu,32.0,31000.0,229,70000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-07-05,Used,Kathmandu,56.0,,164,200000.0
Yamaha,Enticer,125.0,Cruiser,2004.0,2015-06-05,Used,Kathmandu,16.0,30000.0,174,35000.0
Yamaha,FZ,150.0,Sportsbike,2009.0,2015-06-05,Used,Kathmandu,32.0,35000.0,182,95000.0
Yamaha,Enticer,150.0,Cruiser,2003.0,2015-04-24,Used,Kathmandu,17.0,,545,35000.0
Yamaha,R15,150.0,Sportsbike,2009.0,2015-04-23,Used,Kathmandu,38.0,55000.0,83,170000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-06-05,Used,Kathmandu,62.0,8000.0,276,280000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-04-21,Used,Lalitpur,50.0,1700.0,74,210000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-04-22,Used,Kathmandu,51.0,19000.0,461,150000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-04-21,Used,Kathmandu,48.0,31400.0,67,179000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-04-21,Used,Lalitpur,53.0,20000.0,38,240000.0
Yamaha,Ray Z,113.0,Scooter,2014.0,2015-04-19,Used,Bhaktapur,61.0,10000.0,118,130000.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2015-04-19,Used,Kathmandu,64.0,5000.0,216,190000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-04-17,Used,Kathmandu,62.0,8300.0,592,270000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-04-16,Used,Kathmandu,48.0,,122,225000.0
Yamaha,Alba,150.0,Standard,2012.0,2015-04-15,Used,Kathmandu,55.0,16500.0,49,230000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-10-04,Used,Kathmandu,55.0,16500.0,366,240000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-09-04,Used,Bhaktapur,48.0,19455.0,46,183000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2015-08-04,Used,Kathmandu,66.0,1200.0,191,200000.0
Yamaha,FZ,149.0,Sportsbike,2015.0,2015-06-04,Used,Waling,10.0,500.0,107,200000.0
Yamaha,FZ-S,150.0,Sportsbike,2014.0,2015-07-04,Used,Lalitpur,63.0,,224,180000.0
Yamaha,Alba,106.0,Standard,2007.0,2015-06-04,Used,Kathmandu,27.0,22000.0,951,40000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-06-04,Used,Kathmandu,63.0,5500.0,57,275000.0
Yamaha,FZ-S,150.0,Sportsbike,2011.0,2015-07-04,Used,Kathmandu,45.0,35000.0,421,115000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-04,Used,Kathmandu,57.0,18500.0,222,245000.0
Yamaha,Alpha,113.0,Scooter,2014.0,2015-05-04,Used,Kathmandu,65.0,600.0,284,150000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-03-04,Used,Kathmandu,56.0,9000.0,50,265000.0
Yamaha,FZ,153.0,Sportsbike,2008.0,2015-02-04,Used,Kathmandu,32.0,27000.0,178,72000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-01-04,Used,Lalitpur,46.0,18000.0,78,170000.0
Yamaha,R15,150.0,Sportsbike,2009.0,2015-03-04,Used,Kathmandu,39.0,,673,150000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-03-31,Used,Kathmandu,48.0,28600.0,53,178000.0
Yamaha,Enticer,125.0,Cruiser,2009.0,2015-03-30,Used,Kathmandu,38.0,15500.0,261,70000.0
Yamaha,FZ-S,150.0,Sportsbike,2015.0,2015-03-30,Used,Kathmandu,66.0,3000.0,528,235000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-03-30,Used,Kathmandu,60.0,4900.0,266,290000.0
Yamaha,R15,150.0,Sportsbike,2015.0,2015-06-09,New,Kathmandu,,,18701,348900.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-03-30,Used,Banepa,47.0,23000.0,487,185000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-03-29,Used,Kathmandu,44.0,28000.0,733,155000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-29,Used,Kathmandu,52.0,24000.0,85,270000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-27,Used,Pokhara,50.0,27000.0,215,220000.0
Yamaha,Other,125.0,Other,2008.0,2015-03-27,Used,Kathmandu,30.0,,531,60000.0
Yamaha,FZ-S,150.0,Sportsbike,2014.0,2015-03-27,Used,Kathmandu,63.0,3700.0,419,199999.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-03-27,Used,Bhaktapur,44.0,42000.0,306,185000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-27,Used,Kathmandu,52.0,17000.0,66,210000.0
Yamaha,FZ-S,150.0,Sportsbike,2009.0,2015-03-26,Used,Kathmandu,34.0,,513,80000.0
Yamaha,FZ,150.0,Sportsbike,2008.0,2015-03-25,Used,Kathmandu,32.0,15000.0,767,77000.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-03-26,Used,Kathmandu,54.0,19000.0,303,153000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-03-26,Used,Kathmandu,50.0,25000.0,1640,200000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-24,Used,Kathmandu,54.0,19000.0,76,215000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-23,Used,Kathmandu,50.0,15500.0,62,209000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-03-24,Used,Kathmandu,41.0,27000.0,3009,170000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-22,Used,Lalitpur,46.0,33000.0,59,180000.0
Yamaha,FZ-16,153.0,Sportsbike,2009.0,2015-03-22,Used,Kathmandu,32.0,28000.0,457,80000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-03-22,Used,Kathmandu,67.0,11000.0,610,310000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-03-19,Used,Lalitpur,49.0,28000.0,155,240000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-19,Used,Kathmandu,51.0,12000.0,112,235999.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-03-19,Used,Kathmandu,57.0,2100.0,195,300000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-03-19,Used,Kathmandu,61.0,3800.0,62,270000.0
Yamaha,FZ-S,150.0,Sportsbike,2013.0,2015-03-19,Used,Lalitpur,56.0,1200.0,414,145000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-03-18,Used,Kathmandu,61.0,14000.0,861,300000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-18,Used,Kathmandu,48.0,29000.0,311,175000.0
Yamaha,Enticer,125.0,Cruiser,2005.0,2015-03-17,Used,Kathmandu,18.0,85000.0,4010,75000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-03-17,Used,Kathmandu,63.0,3000.0,5546,280000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-03-17,Used,Bhaktapur,57.0,8475.0,788,260000.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2015-03-16,Used,Kathmandu,58.0,5000.0,223,1800000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-03-16,Used,Kathmandu,3.0,19805.0,1109,280000.0
Yamaha,SZ-R,150.0,Standard,,2015-03-16,Used,Lalitpur,46.0,,291,115000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-15,Used,Kathmandu,48.0,8000.0,71,200000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-14,Used,Damauli,7.0,,584,230000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-13,Used,Kathmandu,48.0,31000.0,524,180000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-03-13,Used,Bhaktapur,51.0,29990.0,559,219000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-12-03,Used,Kathmandu,45.0,40000.0,53,160000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-12-03,Used,Kathmandu,49.0,25000.0,894,195000.0
Yamaha,R15,150.0,Sportsbike,2012.0,2015-12-03,Used,Kathmandu,50.0,20900.0,564,205000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-12-03,Used,Kathmandu,46.0,34000.0,1619,180000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-11-03,Used,Kathmandu,58.0,17000.0,1358,235000.0
Yamaha,Other,125.0,Other,2009.0,2015-11-03,Used,Kathmandu,29.0,5500.0,814,80000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-10-03,Used,Lalitpur,42.0,19241.0,900,150000.0
Yamaha,FZ-S,150.0,Sportsbike,2012.0,2015-09-03,Used,Lalitpur,47.0,,97,149500.0
Yamaha,FZ-S,153.0,Sportsbike,2012.0,2015-09-03,Used,Lalitpur,46.0,9000.0,78,155000.0
Yamaha,R1,1000.0,Sportsbike,2008.0,2015-06-03,Used,Kathmandu,28.0,5000.0,37001,1400000.0
Yamaha,FZ-S,153.0,Sportsbike,2013.0,2015-06-03,Used,Kathmandu,55.0,18700.0,733,165000.0
Yamaha,FZ-S,153.0,Sportsbike,2013.0,2015-05-03,Used,Butwal,56.0,9500.0,440,155000.0
Yamaha,R15,150.0,Sportsbike,2011.0,2015-04-03,Used,Kathmandu,46.0,23000.0,1127,190000.0
Yamaha,FZ,150.0,Sportsbike,2014.0,2015-04-03,Used,Kathmandu,66.0,2500.0,4620,225000.0
Yamaha,FZ-S,153.0,Sportsbike,2014.0,2015-05-04,Used,Kathmandu,64.0,4500.0,200,195000.0
Yamaha,R15,152.0,Sportsbike,2011.0,2015-03-03,Used,Kathmandu,55.0,31800.0,720,165000.0
Yamaha,FZ-S,150.0,Sportsbike,2009.0,2015-02-03,Used,Kathmandu,34.0,11300.0,844,110000.0
Yamaha,R15,38.0,Sportsbike,2011.0,2015-03-03,Used,Bhaktapur,41.0,49000.0,402,150000.0
Yamaha,FZ-16,153.0,Sportsbike,2009.0,2015-02-27,Used,Kathmandu,32.0,13000.0,1626,60000.0
Yamaha,R15,150.0,Sportsbike,2014.0,2015-02-26,Used,Kathmandu,63.0,4000.0,23454,275000.0
Yamaha,Ray Z,113.0,Scooter,2014.0,2015-02-24,Used,Kathmandu,63.0,4500.0,621,120000.0
Yamaha,FZ-16,155.0,Sportsbike,2014.0,2015-09-25,Used,Kathmandu,63.0,4500.0,112,185000.0
Yamaha,R15,150.0,Sportsbike,2010.0,2015-02-20,Used,Kathmandu,45.0,34000.0,68,160000.0
Yamaha,Ray Z,113.0,Scooter,2014.0,2015-02-20,Used,Kathmandu,63.0,4500.0,702,125000.0
Yamaha,Other,125.0,Other,2004.0,2015-02-18,Used,Lalitpur,19.0,51000.0,108,40000.0
Yamaha,FZ-16,153.0,Sportsbike,2009.0,2015-02-18,Used,Beni,32.0,13000.0,1376,95000.0
Yamaha,FZ-S,153.0,Sportsbike,2013.0,2015-02-18,Used,Kathmandu,52.0,13000.0,1018,152000.0
Yamaha,R15,150.0,Sportsbike,2013.0,2015-02-17,Used,Lalitpur,66.0,8500.0,101,275000.0
